Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
711-31-1234;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;95.64;4;19.128;401.688;3/16/2019;18:51;Dinheiro;382.56;4.761.904.762;19.128;7.9
886-54-6089;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;11.43;6;3.429;72.009;1/15/2019;17:24;Dinheiro;68.58;4.761.904.762;3.429;7.7
707-32-7409;B;Guarulhos;Membro;Feminino;Esportes e Viagem;95.54;4;19.108;401.268;2/26/2019;11:58;Carteira Digital;382.16;4.761.904.762;19.108;4.5
759-98-4285;C;São Paulo;Membro;Feminino;Saúde e Beleza;85.87;7;300.545;6.311.445;2/27/2019;19:01;Cartão de Crédito;601.09;4.761.904.762;300.545;8
201-63-8275;C;São Paulo;Membro;Feminino;Esportes e Viagem;67.99;7;237.965;4.997.265;2/17/2019;16:50;Carteira Digital;475.93;4.761.904.762;237.965;5.7
471-06-8611;C;São Paulo;Normal;Feminino;Alimentos e Bebidas;52.42;1;2.621;55.041;02/06/2019;10:22;Cartão de Crédito;52.42;4.761.904.762;2.621;6.3
200-16-5952;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;65.65;2;6.565;137.865;1/17/2019;16:46;Dinheiro;131.3;4.761.904.762;6.565;6
120-54-2248;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;28.86;5;7.215;151.515;1/22/2019;18:08;Cartão de Crédito;144.3;4.761.904.762;7.215;8
102-77-2261;C;São Paulo;Membro;Masculino;Saúde e Beleza;65.31;7;228.585;4.800.285;03/05/2019;18:02;Cartão de Crédito;457.17;4.761.904.762;228.585;4.2
875-31-8302;B;Guarulhos;Normal;Masculino;Esportes e Viagem;93.38;1;4.669;98.049;01/03/2019;13:07;Dinheiro;93.38;4.761.904.762;4.669;9.6
102-06-2002;C;São Paulo;Membro;Masculino;Esportes e Viagem;25.25;5;63.125;1.325.625;3/20/2019;17:52;Dinheiro;126.25;4.761.904.762;63.125;6.1
457-94-0464;B;Guarulhos;Membro;Masculino;Acessórios Eletrônicos;87.87;9;395.415;8.303.715;1/31/2019;20:32;Carteira Digital;790.83;4.761.904.762;395.415;5.6
629-42-4133;C;São Paulo;Normal;Masculino;Saúde e Beleza;21.8;8;8.72;183.12;2/19/2019;19:24;Dinheiro;174.4;4.761.904.762;8.72;8.3
534-53-3526;A;São Bernado do Campo;Normal;Feminino;Esportes e Viagem;94.76;4;18.952;397.992;02/11/2019;16:06;Carteira Digital;379.04;4.761.904.762;18.952;7.8
307-04-2070;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;30.62;1;1.531;32.151;02/05/2019;14:14;Cartão de Crédito;30.62;4.761.904.762;1.531;4.1
468-99-7231;C;São Paulo;Normal;Feminino;Casa e Estilo de Vida;44.01;8;17.604;369.684;03/03/2019;17:36;Dinheiro;352.08;4.761.904.762;17.604;8.8
516-77-6464;C;São Paulo;Membro;Feminino;Saúde e Beleza;10.16;5;2.54;53.34;2/24/2019;13:08;Carteira Digital;50.8;4.761.904.762;2.54;4.1
404-91-5964;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;74.58;7;26.103;548.163;02/04/2019;16:09;Cartão de Crédito;522.06;4.761.904.762;26.103;9
886-77-9084;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;71.89;8;28.756;603.876;2/19/2019;11:33;Carteira Digital;575.12;4.761.904.762;28.756;5.5
790-38-4466;C;São Paulo;Normal;Feminino;Saúde e Beleza;10.99;5;27.475;576.975;1/23/2019;10:18;Cartão de Crédito;54.95;4.761.904.762;27.475;9.3
704-10-4056;C;São Paulo;Membro;Masculino;Saúde e Beleza;60.47;3;90.705;1.904.805;1/14/2019;10:55;Cartão de Crédito;181.41;4.761.904.762;90.705;5.6
497-37-6538;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;58.91;7;206.185;4.329.885;1/17/2019;15:15;Carteira Digital;412.37;4.761.904.762;206.185;9.7
651-96-5970;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;46.41;1;23.205;487.305;03/03/2019;20:06;Cartão de Crédito;46.41;4.761.904.762;23.205;4
400-80-4065;C;São Paulo;Membro;Masculino;Saúde e Beleza;68.55;4;13.71;287.91;2/15/2019;20:21;Cartão de Crédito;274.2;4.761.904.762;13.71;9.2
744-16-7898;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;97.37;10;48.685;1.022.385;1/15/2019;13:48;Cartão de Crédito;973.7;4.761.904.762;48.685;4.9
263-12-5321;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;92.6;7;32.41;680.61;2/27/2019;12:52;Cartão de Crédito;648.2;4.761.904.762;32.41;9.3
702-72-0487;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;46.61;2;4.661;97.881;2/26/2019;12:28;Cartão de Crédito;93.22;4.761.904.762;4.661;6.6
605-83-1050;B;Guarulhos;Normal;Masculino;Acessórios de Moda;27.18;2;2.718;57.078;3/15/2019;16:26;Carteira Digital;54.36;4.761.904.762;2.718;4.3
443-60-9639;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;60.87;1;30.435;639.135;1/24/2019;13:24;Dinheiro;60.87;4.761.904.762;30.435;5.5
864-24-7918;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;24.49;10;12.245;257.145;2/22/2019;15:15;Dinheiro;244.9;4.761.904.762;12.245;8.1
359-94-5395;B;Guarulhos;Normal;Masculino;Saúde e Beleza;92.78;1;4.639;97.419;3/15/2019;10:50;Cartão de Crédito;92.78;4.761.904.762;4.639;9.8
401-09-4232;C;São Paulo;Membro;Masculino;Casa e Estilo de Vida;86.69;5;216.725;4.551.225;02/11/2019;18:38;Carteira Digital;433.45;4.761.904.762;216.725;9.4
751-15-6198;B;Guarulhos;Normal;Masculino;Esportes e Viagem;23.01;6;6.903;144.963;01/12/2019;16:45;Carteira Digital;138.06;4.761.904.762;6.903;7.9
324-41-6833;C;São Paulo;Membro;Feminino;Acessórios Eletrônicos;30.2;8;12.08;253.68;03/03/2019;19:30;Carteira Digital;241.6;4.761.904.762;12.08;5.1
474-33-8305;C;São Paulo;Membro;Masculino;Acessórios de Moda;67.39;7;235.865;4.953.165;3/23/2019;13:23;Carteira Digital;471.73;4.761.904.762;235.865;6.9
759-29-9521;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;48.96;9;22.032;462.672;03/04/2019;11:27;Dinheiro;440.64;4.761.904.762;22.032;8
831-81-6575;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;75.59;9;340.155;7.143.255;2/23/2019;11:12;Dinheiro;680.31;4.761.904.762;340.155;8
220-68-6701;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;77.47;4;15.494;325.374;3/17/2019;16:36;Dinheiro;309.88;4.761.904.762;15.494;4.2
618-34-8551;A;São Bernado do Campo;Normal;Feminino;Esportes e Viagem;93.18;2;9.318;195.678;1/16/2019;18:41;Cartão de Crédito;186.36;4.761.904.762;9.318;8.5
257-60-7754;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;50.23;4;10.046;210.966;01/08/2019;17:12;Dinheiro;200.92;4.761.904.762;10.046;9
559-61-5987;B;Guarulhos;Normal;Feminino;Saúde e Beleza;17.75;1;0.8875;186.375;1/14/2019;10:38;Dinheiro;17.75;4.761.904.762;0.8875;8.6
189-55-2313;C;São Paulo;Normal;Feminino;Acessórios de Moda;62.18;10;31.09;652.89;1/31/2019;10:33;Carteira Digital;621.8;4.761.904.762;31.09;6
565-91-4567;B;Guarulhos;Normal;Masculino;Saúde e Beleza;10.75;8;4.3;90.3;3/15/2019;14:38;Carteira Digital;86;4.761.904.762;4.3;6.2
380-60-5336;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;40.26;10;20.13;422.73;2/24/2019;18:06;Cartão de Crédito;402.6;4.761.904.762;20.13;5
815-04-6282;C;São Paulo;Membro;Feminino;Esportes e Viagem;64.97;5;162.425;3.410.925;02/08/2019;12:52;Cartão de Crédito;324.85;4.761.904.762;162.425;6.5
674-56-6360;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;95.15;1;47.575;999.075;3/22/2019;14:00;Dinheiro;95.15;4.761.904.762;47.575;6
778-34-2523;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;48.62;8;19.448;408.408;1/24/2019;10:57;Dinheiro;388.96;4.761.904.762;19.448;5
499-27-7781;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;53.21;8;21.284;446.964;3/14/2019;16:45;Carteira Digital;425.68;4.761.904.762;21.284;5
477-59-2456;C;São Paulo;Normal;Feminino;Acessórios de Moda;45.44;7;15.904;333.984;1/23/2019;11:15;Dinheiro;318.08;4.761.904.762;15.904;9.2
832-51-6761;A;São Bernado do Campo;Normal;Masculino;Alimentos e Bebidas;33.88;8;13.552;284.592;1/19/2019;20:29;Carteira Digital;271.04;4.761.904.762;13.552;9.6
869-11-3082;B;Guarulhos;Membro;Masculino;Saúde e Beleza;96.16;4;19.232;403.872;1/27/2019;20:03;Cartão de Crédito;384.64;4.761.904.762;19.232;8.4
190-59-3964;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;47.16;5;11.79;247.59;02/03/2019;14:35;Cartão de Crédito;235.8;4.761.904.762;11.79;6
366-43-6862;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;52.89;4;10.578;222.138;3/25/2019;16:32;Carteira Digital;211.56;4.761.904.762;10.578;6.7
186-43-8965;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;47.68;2;4.768;100.128;2/24/2019;10:10;Cartão de Crédito;95.36;4.761.904.762;4.768;4.1
784-21-9238;C;São Paulo;Membro;Masculino;Esportes e Viagem;10.17;1;0.5085;106.785;02/07/2019;14:15;Dinheiro;10.17;4.761.904.762;0.5085;5.9
276-75-6884;A;São Bernado do Campo;Normal;Feminino;Saúde e Beleza;68.71;3;103.065;2.164.365;03/04/2019;10:05;Dinheiro;206.13;4.761.904.762;103.065;8.7
109-86-4363;B;Guarulhos;Membro;Feminino;Esportes e Viagem;60.08;7;21.028;441.588;2/14/2019;11:36;Cartão de Crédito;420.56;4.761.904.762;21.028;4.5
569-76-2760;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;22.01;4;4.402;92.442;1/29/2019;18:15;Cartão de Crédito;88.04;4.761.904.762;4.402;6.6
222-42-0244;B;Guarulhos;Membro;Feminino;Saúde e Beleza;72.11;9;324.495;6.814.395;1/28/2019;13:53;Cartão de Crédito;648.99;4.761.904.762;324.495;7.7
760-53-9233;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;41.28;3;6.192;130.032;3/26/2019;18:37;Cartão de Crédito;123.84;4.761.904.762;6.192;8.5
538-22-0304;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;64.95;10;32.475;681.975;3/24/2019;18:27;Dinheiro;649.5;4.761.904.762;32.475;5.2
416-17-9926;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;74.22;10;37.11;779.31;01/01/2019;14:42;Cartão de Crédito;742.2;4.761.904.762;37.11;4.3
237-44-6163;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;10.56;8;4.224;88.704;1/24/2019;17:43;Dinheiro;84.48;4.761.904.762;4.224;7.6
636-17-0325;B;Guarulhos;Normal;Masculino;Saúde e Beleza;62.57;4;12.514;262.794;2/25/2019;18:37;Dinheiro;250.28;4.761.904.762;12.514;9.5
343-75-9322;B;Guarulhos;Membro;Feminino;Esportes e Viagem;11.85;8;4.74;99.54;01/09/2019;16:34;Dinheiro;94.8;4.761.904.762;4.74;4.1
528-14-9470;A;São Bernado do Campo;Membro;Masculino;Saúde e Beleza;91.3;1;4.565;95.865;2/14/2019;14:42;Carteira Digital;91.3;4.761.904.762;4.565;9.2
427-45-9297;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;40.73;7;142.555;2.993.655;03/12/2019;11:01;Carteira Digital;285.11;4.761.904.762;142.555;5.4
807-34-3742;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;52.38;1;2.619;54.999;3/26/2019;19:44;Dinheiro;52.38;4.761.904.762;2.619;5.8
288-62-1085;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;38.54;5;9.635;202.335;01/09/2019;13:34;Carteira Digital;192.7;4.761.904.762;9.635;5.6
670-71-7306;B;Guarulhos;Normal;Masculino;Esportes e Viagem;44.63;6;13.389;281.169;01/02/2019;20:08;Cartão de Crédito;267.78;4.761.904.762;13.389;5.1
660-29-7083;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;55.87;10;27.935;586.635;1/15/2019;15:01;Dinheiro;558.7;4.761.904.762;27.935;5.8
271-77-8740;C;São Paulo;Membro;Feminino;Esportes e Viagem;29.22;6;8.766;184.086;01/01/2019;11:40;Carteira Digital;175.32;4.761.904.762;8.766;5
497-36-0989;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;51.94;3;7.791;163.611;2/15/2019;15:21;Dinheiro;155.82;4.761.904.762;7.791;7.9
291-59-1384;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;60.3;1;3.015;63.315;2/28/2019;17:38;Dinheiro;60.3;4.761.904.762;3.015;6
860-73-6466;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;39.47;2;3.947;82.887;03/02/2019;16:16;Cartão de Crédito;78.94;4.761.904.762;3.947;5
549-23-9016;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;14.87;2;1.487;31.227;2/13/2019;18:15;Cartão de Crédito;29.74;4.761.904.762;1.487;8.9
896-34-0956;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;21.32;1;1.066;22.386;1/26/2019;12:43;Dinheiro;21.32;4.761.904.762;1.066;5.9
804-38-3935;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;93.78;3;14.067;295.407;1/30/2019;11:32;Cartão de Crédito;281.34;4.761.904.762;14.067;5.9
585-90-0249;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;73.26;1;3.663;76.923;1/27/2019;18:08;Carteira Digital;73.26;4.761.904.762;3.663;9.7
862-29-5914;C;São Paulo;Normal;Feminino;Esportes e Viagem;22.38;1;1.119;23.499;1/30/2019;17:08;Cartão de Crédito;22.38;4.761.904.762;1.119;8.6
845-94-6841;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;72.88;9;32.796;688.716;01/08/2019;19:38;Dinheiro;655.92;4.761.904.762;32.796;4
125-45-2293;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;99.1;6;29.73;624.33;1/19/2019;13:11;Dinheiro;594.6;4.761.904.762;29.73;4.2
843-73-4724;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;74.1;1;3.705;77.805;1/25/2019;11:05;Dinheiro;74.1;4.761.904.762;3.705;9.2
409-33-9708;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;98.48;2;9.848;206.808;2/19/2019;10:12;Carteira Digital;196.96;4.761.904.762;9.848;9.2
658-66-3967;C;São Paulo;Normal;Masculino;Saúde e Beleza;53.19;7;186.165;3.909.465;1/14/2019;15:42;Carteira Digital;372.33;4.761.904.762;186.165;5
866-70-2814;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;52.79;10;26.395;554.295;2/25/2019;11:58;Carteira Digital;527.9;4.761.904.762;26.395;10
160-22-2687;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;95.95;5;239.875;5.037.375;1/23/2019;14:21;Carteira Digital;479.75;4.761.904.762;239.875;8.8
895-03-6665;B;Guarulhos;Normal;Feminino;Acessórios de Moda;36.51;9;164.295;3.450.195;2/16/2019;10:52;Dinheiro;328.59;4.761.904.762;164.295;4.2
770-42-8960;B;Guarulhos;Normal;Masculino;Alimentos e Bebidas;21.12;8;8.448;177.408;01/01/2019;19:31;Dinheiro;168.96;4.761.904.762;8.448;6.3
748-45-2862;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;28.31;4;5.662;118.902;03/07/2019;18:35;Dinheiro;113.24;4.761.904.762;5.662;8.2
234-36-2483;B;Guarulhos;Normal;Masculino;Saúde e Beleza;57.59;6;17.277;362.817;2/15/2019;13:51;Dinheiro;345.54;4.761.904.762;17.277;5.1
316-66-3011;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;47.63;9;214.335;4.501.035;1/23/2019;12:35;Dinheiro;428.67;4.761.904.762;214.335;5
848-95-6252;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;86.27;1;43.135;905.835;2/20/2019;13:24;Carteira Digital;86.27;4.761.904.762;43.135;7
840-76-5966;A;São Bernado do Campo;Membro;Masculino;Esportes e Viagem;12.76;2;1.276;26.796;01/08/2019;18:06;Carteira Digital;25.52;4.761.904.762;1.276;7.8
152-03-4217;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;11.28;9;5.076;106.596;3/17/2019;11:55;Cartão de Crédito;101.52;4.761.904.762;5.076;4.3
533-66-5566;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;51.07;7;178.745;3.753.645;01/12/2019;11:42;Dinheiro;357.49;4.761.904.762;178.745;7
124-31-1458;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;79.59;3;119.385;2.507.085;01/08/2019;14:30;Dinheiro;238.77;4.761.904.762;119.385;6.6
176-78-1170;C;São Paulo;Membro;Masculino;Saúde e Beleza;33.81;3;50.715;1.065.015;1/26/2019;15:11;Carteira Digital;101.43;4.761.904.762;50.715;7.3
361-59-0574;B;Guarulhos;Membro;Masculino;Esportes e Viagem;90.53;8;36.212;760.452;3/15/2019;14:48;Cartão de Crédito;724.24;4.761.904.762;36.212;6.5
101-81-4070;C;São Paulo;Membro;Feminino;Saúde e Beleza;62.82;2;6.282;131.922;1/17/2019;12:36;Carteira Digital;125.64;4.761.904.762;6.282;4.9
631-34-1880;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;24.31;3;36.465;765.765;01/08/2019;19:09;Cartão de Crédito;72.93;4.761.904.762;36.465;4.3
852-82-2749;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;64.59;4;12.918;271.278;01/06/2019;13:35;Carteira Digital;258.36;4.761.904.762;12.918;9.3
873-14-6353;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;24.82;7;8.687;182.427;2/16/2019;10:33;Cartão de Crédito;173.74;4.761.904.762;8.687;7.1
584-66-4073;C;São Paulo;Normal;Masculino;Acessórios de Moda;56.5;1;2.825;59.325;3/13/2019;15:45;Carteira Digital;56.5;4.761.904.762;2.825;9.6
544-55-9589;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;21.43;10;10.715;225.015;1/28/2019;11:51;Dinheiro;214.3;4.761.904.762;10.715;6.2
166-19-2553;A;São Bernado do Campo;Membro;Masculino;Esportes e Viagem;89.06;6;26.718;561.078;1/18/2019;17:26;Dinheiro;534.36;4.761.904.762;26.718;9.9
737-88-5876;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;23.29;4;4.658;97.818;3/19/2019;11:52;Cartão de Crédito;93.16;4.761.904.762;4.658;5.9
154-87-7367;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;65.26;8;26.104;548.184;3/15/2019;14:04;Carteira Digital;522.08;4.761.904.762;26.104;6.3
885-56-0389;C;São Paulo;Membro;Masculino;Acessórios de Moda;52.35;1;26.175;549.675;02/12/2019;17:49;Dinheiro;52.35;4.761.904.762;26.175;4
608-05-3804;B;Guarulhos;Membro;Masculino;Acessórios Eletrônicos;39.75;1;19.875;417.375;2/25/2019;20:19;Dinheiro;39.75;4.761.904.762;19.875;6.1
448-61-3783;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;90.02;8;36.008;756.168;3/21/2019;16:08;Cartão de Crédito;720.16;4.761.904.762;36.008;4.5
761-49-0439;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;12.1;8;4.84;101.64;1/19/2019;10:17;Carteira Digital;96.8;4.761.904.762;4.84;8.6
490-95-0021;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;33.21;10;16.605;348.705;01/08/2019;14:25;Carteira Digital;332.1;4.761.904.762;16.605;6
115-38-7388;C;São Paulo;Membro;Feminino;Acessórios de Moda;10.18;8;4.072;85.512;3/30/2019;12:51;Cartão de Crédito;81.44;4.761.904.762;4.072;9.5
311-13-6971;B;Guarulhos;Membro;Masculino;Esportes e Viagem;31.99;10;15.995;335.895;2/20/2019;15:18;Cartão de Crédito;319.9;4.761.904.762;15.995;9.9
291-55-6563;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;34.42;6;10.326;216.846;3/30/2019;12:45;Carteira Digital;206.52;4.761.904.762;10.326;7.5
548-48-3156;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;83.34;2;8.334;175.014;3/19/2019;13:37;Dinheiro;166.68;4.761.904.762;8.334;7.6
460-93-5834;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;45.58;7;15.953;335.013;1/13/2019;10:03;Dinheiro;319.06;4.761.904.762;15.953;5
325-89-4209;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;87.9;1;4.395;92.295;02/05/2019;19:42;Carteira Digital;87.9;4.761.904.762;4.395;6.7
884-80-6021;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;73.47;10;36.735;771.435;3/23/2019;13:14;Carteira Digital;734.7;4.761.904.762;36.735;9.5
137-74-8729;C;São Paulo;Normal;Feminino;Acessórios de Moda;12.19;8;4.876;102.396;3/13/2019;12:47;Carteira Digital;97.52;4.761.904.762;4.876;6.8
880-46-5796;A;São Bernado do Campo;Membro;Masculino;Esportes e Viagem;76.92;10;38.46;807.66;3/17/2019;19:53;Carteira Digital;769.2;4.761.904.762;38.46;5.6
389-70-2397;C;São Paulo;Normal;Feminino;Saúde e Beleza;83.66;5;20.915;439.215;2/21/2019;10:26;Dinheiro;418.3;4.761.904.762;20.915;7.2
114-35-5271;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;57.91;8;23.164;486.444;02/07/2019;15:06;Dinheiro;463.28;4.761.904.762;23.164;8.1
607-76-6216;C;São Paulo;Membro;Feminino;Acessórios de Moda;92.49;5;231.225;4.855.725;03/02/2019;16:35;Cartão de Crédito;462.45;4.761.904.762;231.225;8.6
715-20-1673;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;28.38;5;7.095;148.995;03/06/2019;20:57;Dinheiro;141.9;4.761.904.762;7.095;9.4
811-35-1094;B;Guarulhos;Membro;Masculino;Acessórios Eletrônicos;50.45;6;15.135;317.835;02/06/2019;15:16;Cartão de Crédito;302.7;4.761.904.762;15.135;8.9
699-88-1972;B;Guarulhos;Normal;Masculino;Saúde e Beleza;99.16;8;39.664;832.944;1/28/2019;17:47;Cartão de Crédito;793.28;4.761.904.762;39.664;4.2
781-84-8059;C;São Paulo;Normal;Masculino;Acessórios de Moda;60.74;7;21.259;446.439;1/18/2019;16:23;Carteira Digital;425.18;4.761.904.762;21.259;5
409-49-6995;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;47.27;6;14.181;297.801;02/05/2019;10:17;Dinheiro;283.62;4.761.904.762;14.181;8.8
725-54-0677;C;São Paulo;Membro;Masculino;Saúde e Beleza;85.6;7;29.96;629.16;03/02/2019;13:50;Dinheiro;599.2;4.761.904.762;29.96;5.3
146-09-5432;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;35.04;9;15.768;331.128;02/09/2019;19:17;Carteira Digital;315.36;4.761.904.762;15.768;4.6
377-79-7592;C;São Paulo;Membro;Feminino;Acessórios Eletrônicos;44.84;9;20.178;423.738;1/14/2019;14:00;Cartão de Crédito;403.56;4.761.904.762;20.178;7.5
509-10-0516;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;45.97;4;9.194;193.074;02/09/2019;12:02;Carteira Digital;183.88;4.761.904.762;9.194;5.1
595-94-9924;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;27.73;5;69.325;1.455.825;3/26/2019;20:21;Cartão de Crédito;138.65;4.761.904.762;69.325;4.2
865-41-9075;A;São Bernado do Campo;Normal;Masculino;Alimentos e Bebidas;11.53;7;40.355;847.455;1/28/2019;17:35;Dinheiro;80.71;4.761.904.762;40.355;8.1
545-07-8534;C;São Paulo;Normal;Feminino;Saúde e Beleza;58.32;2;5.832;122.472;2/14/2019;12:42;Carteira Digital;116.64;4.761.904.762;5.832;6
118-62-1812;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;78.38;4;15.676;329.196;3/24/2019;17:56;Dinheiro;313.52;4.761.904.762;15.676;7.9
450-42-3339;C;São Paulo;Normal;Masculino;Saúde e Beleza;84.61;10;42.305;888.405;02/09/2019;18:58;Cartão de Crédito;846.1;4.761.904.762;42.305;8.8
851-98-3555;B;Guarulhos;Normal;Feminino;Saúde e Beleza;82.88;5;20.72;435.12;3/24/2019;14:08;Cartão de Crédito;414.4;4.761.904.762;20.72;6.6
186-71-5196;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;79.54;2;7.954;167.034;3/27/2019;16:30;Carteira Digital;159.08;4.761.904.762;7.954;6.2
624-01-8356;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;49.01;10;24.505;514.605;1/27/2019;10:44;Cartão de Crédito;490.1;4.761.904.762;24.505;4.2
313-66-9943;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;29.15;3;43.725;918.225;3/27/2019;20:29;Cartão de Crédito;87.45;4.761.904.762;43.725;7.3
151-27-8496;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;56.13;4;11.226;235.746;1/19/2019;11:43;Carteira Digital;224.52;4.761.904.762;11.226;8.6
453-33-6436;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;93.12;8;37.248;782.208;02/07/2019;10:09;Dinheiro;744.96;4.761.904.762;37.248;6.8
522-57-8364;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;51.34;8;20.536;431.256;1/31/2019;10:00;Carteira Digital;410.72;4.761.904.762;20.536;7.6
459-45-2396;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;99.6;3;14.94;313.74;2/25/2019;18:45;Dinheiro;298.8;4.761.904.762;14.94;5.8
717-96-4189;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;35.49;6;10.647;223.587;02/02/2019;12:40;Dinheiro;212.94;4.761.904.762;10.647;4.1
722-13-2115;C;São Paulo;Membro;Masculino;Esportes e Viagem;42.85;1;21.425;449.925;3/14/2019;15:36;Cartão de Crédito;42.85;4.761.904.762;21.425;9.3
749-81-8133;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;94.67;4;18.934;397.614;03/11/2019;12:04;Dinheiro;378.68;4.761.904.762;18.934;6.8
777-67-2495;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;68.97;3;103.455;2.172.555;2/22/2019;11:26;Carteira Digital;206.91;4.761.904.762;103.455;8.7
636-98-3364;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;26.26;3;3.939;82.719;03/02/2019;12:36;Carteira Digital;78.78;4.761.904.762;3.939;6.3
246-55-6923;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;35.79;9;161.055;3.382.155;03/10/2019;15:06;Cartão de Crédito;322.11;4.761.904.762;161.055;5.1
181-82-6255;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;16.37;6;4.911;103.131;02/08/2019;10:58;Dinheiro;98.22;4.761.904.762;4.911;7
